lat,lon,amenity,name,coordinates,city,cluster,is_chain
49.1948776,-122.8443305,restaurant,donikoreanrestaurant,"49.1948776,-122.8443305",Surrey,31,False
49.189735,-122.8474426,restaurant,topkingsrestaurantandcafe,"49.189735,-122.8474426",Surrey,31,False
49.1892746,-122.8463189,restaurant,grandtkitchen,"49.1892746,-122.8463189",Surrey,31,False
49.1889683,-122.8461338,restaurant,sushiandroll,"49.1889683,-122.8461338",Surrey,31,False
49.1880887,-122.8465151,restaurant,bubble88,"49.1880887,-122.8465151",Surrey,31,False
49.1640178,-122.8897492,restaurant,jaipurindianrestaurant,"49.1640178,-122.8897492",Surrey,2,False
49.1636431,-122.8916762,restaurant,lamezagrill,"49.1636431,-122.8916762",Delta,11,False
49.16585,-122.8909244,restaurant,lotusrestaurant,"49.16585,-122.8909244",Delta,11,False
49.2498681,-123.11519,restaurant,sushitonton,"49.2498681,-123.11519",Vancouver,34,False
49.2498312,-123.1155922,restaurant,landmarkhotpothouse,"49.2498312,-123.1155922",Vancouver,34,False
49.2584514,-123.1147139,cafe,passion8dessertcafe,"49.2584514,-123.1147139",Vancouver,0,False
49.2637006,-123.1214739,restaurant,dynastyseafoodrestaurant,"49.2637006,-123.1214739",Vancouver,0,False
49.2631016,-123.1200437,restaurant,icafe,"49.2631016,-123.1200437",Vancouver,0,False
49.262972,-123.1200598,cafe,kcafe,"49.262972,-123.1200598",Vancouver,0,False
49.263463,-123.0998125,restaurant,lapetitecuillere,"49.263463,-123.0998125",Vancouver,0,False
49.2629664,-123.0983339,cafe,buns+boba,"49.2629664,-123.0983339",Vancouver,0,False
49.2629456,-123.0972191,restaurant,sushiyama,"49.2629456,-123.0972191",Vancouver,0,False
49.2626539,-123.0922063,cafe,papercranecoffee,"49.2626539,-123.0922063",Vancouver,37,False
49.2653352,-123.1453811,pub,carloso`bryansneighborhoodpub,"49.2653352,-123.1453811",Vancouver,35,False
49.2653382,-123.1450262,restaurant,delhi6indianbistro,"49.2653382,-123.1450262",Vancouver,35,False
49.2666232,-123.1454087,restaurant,novopizzeriaandwinery,"49.2666232,-123.1454087",Vancouver,35,False
49.2590347,-123.1528742,restaurant,lunchclub,"49.2590347,-123.1528742",Vancouver,35,False
49.2837876,-123.0641858,bar,parallel49tastingroomandbeerstore,"49.2837876,-123.0641858",Vancouver,37,False
49.2837887,-123.0643214,pub,parallel49streetkitchen,"49.2837887,-123.0643214",Vancouver,37,False
49.2807293,-123.1323456,bar,thejunction,"49.2807293,-123.1323456",Vancouver,0,False
49.2806177,-122.9817847,restaurant,sushigiwa,"49.2806177,-122.9817847",Burnaby,24,False
49.1698659,-123.1367753,cafe,happylemon,"49.1698659,-123.1367753",Richmond,3,False
49.279293,-123.0974274,restaurant,oysterexpress,"49.279293,-123.0974274",Vancouver,0,False
49.2819214,-123.1060244,restaurant,saveonmeats,"49.2819214,-123.1060244",Vancouver,0,False
49.1026558,-122.7303622,restaurant,rustyspub,"49.1026558,-122.7303622",Surrey,33,False
49.1039095,-122.7345645,restaurant,coastandcountrydiner,"49.1039095,-122.7345645",Surrey,33,False
49.2749694,-123.0692835,restaurant,fiveelements,"49.2749694,-123.0692835",Vancouver,37,False
49.2801341,-123.118169,fast_food,falafelking,"49.2801341,-123.118169",Vancouver,0,False
49.2802404,-123.1183332,fast_food,curryfusion,"49.2802404,-123.1183332",Vancouver,0,False
49.2801622,-123.1182125,fast_food,vietsub,"49.2801622,-123.1182125",Vancouver,0,False
49.3795627,-123.3355132,restaurant,tuscanypizza,"49.3795627,-123.3355132",Bowen Island Municipality,19,False
49.3787617,-123.3381558,cafe,villagebaker,"49.3787617,-123.3381558",Bowen Island Municipality,19,False
49.379554,-123.3342429,restaurant,rustiquebistro,"49.379554,-123.3342429",Bowen Island Municipality,19,False
49.3793956,-123.3382893,cafe,theruddycafe,"49.3793956,-123.3382893",Bowen Island Municipality,19,False
49.2021481,-122.9271199,bar,steelandoaktastingroom,"49.2021481,-122.9271199",New Westminster,6,False
49.2685558,-123.1186398,restaurant,branas,"49.2685558,-123.1186398",Vancouver,0,False
49.3099424,-123.0822109,fast_food,dexburgerbar,"49.3099424,-123.0822109",North Vancouver,4,False
49.3796195,-123.3353544,restaurant,barcelonatapasbar,"49.3796195,-123.3353544",Bowen Island Municipality,19,False
49.2842402,-123.1175601,fast_food,halalarabicfoodstand,"49.2842402,-123.1175601",Vancouver,0,False
49.171158,-123.1416095,restaurant,harolds,"49.171158,-123.1416095",Richmond,3,False
49.280456,-123.131581,cafe,baguettecafe,"49.280456,-123.131581",Vancouver,0,False
49.2870731,-123.1418005,pub,thethreebritspublichouse,"49.2870731,-123.1418005",Vancouver,0,False
49.3230668,-123.1020029,cafe,ethicalkitchen,"49.3230668,-123.1020029",North Vancouver,4,False
49.2793561,-123.1234139,fast_food,meanpoutine,"49.2793561,-123.1234139",Vancouver,0,False
49.2792751,-123.1233421,fast_food,megabite,"49.2792751,-123.1233421",Vancouver,0,False
49.2584652,-123.0451425,restaurant,princechineseseafoodrestaurant,"49.2584652,-123.0451425",Vancouver,26,False
49.2840032,-123.1254481,restaurant,guuoriginalthurlow,"49.2840032,-123.1254481",Vancouver,0,False
49.2670568,-123.0062791,cafe,cuppajoecoffeeroasters,"49.2670568,-123.0062791",Burnaby,24,False
49.1547412,-123.1257835,cafe,janesteagarden,"49.1547412,-123.1257835",Richmond,3,False
49.2705516,-123.146241,cafe,kahvecafe,"49.2705516,-123.146241",Vancouver,35,False
49.2573934,-123.1269764,restaurant,falafullygood,"49.2573934,-123.1269764",Vancouver,0,False
49.2836569,-123.1041219,pub,guiltandco,"49.2836569,-123.1041219",Vancouver,0,False
49.0517339,-122.3153309,fast_food,californiatacostogo,"49.0517339,-122.3153309",Abbotsford,38,False
49.0748694,-122.6671597,restaurant,oceanparkpizza,"49.0748694,-122.6671597",Township of Langley,21,False
49.1102191,-122.668383,cafe,estrellasmontrealdeliandcafe,"49.1102191,-122.668383",Langley City,10,False
49.0910013,-122.6070308,restaurant,hitorijapaneserestaurant,"49.0910013,-122.6070308",Township of Langley,21,False
49.0961285,-122.5375554,cafe,jdfarms,"49.0961285,-122.5375554",Township of Langley,5,False
49.1034726,-122.4921488,fast_food,holyfalafelandshawarmahouse,"49.1034726,-122.4921488",Township of Langley,5,False
49.2830338,-123.0998209,bar,no.5orange,"49.2830338,-123.0998209",Vancouver,0,False
49.2758,-123.069653,restaurant,sunrisepizza,"49.2758,-123.069653",Vancouver,37,False
49.2754879,-123.069294,restaurant,skylightrestaurant,"49.2754879,-123.069294",Vancouver,37,False
49.2473597,-123.1853955,restaurant,moonsushi,"49.2473597,-123.1853955",Vancouver,35,False
49.2040744,-123.1353732,restaurant,panangdelightcafeatmarpole,"49.2040744,-123.1353732",Vancouver,34,False
49.0391457,-122.2947482,restaurant,restaurant62,"49.0391457,-122.2947482",Abbotsford,7,False
49.1340207,-122.3101942,bar,"big""b""saloon","49.1340207,-122.3101942",NONE,18,False
49.2733583,-123.1327488,restaurant,changan,"49.2733583,-123.1327488",Vancouver,0,False
49.2323881,-123.0320308,restaurant,rosegardenseafoodrestaurant,"49.2323881,-123.0320308",Vancouver,26,False
49.2328569,-123.0330812,restaurant,lischinagrill,"49.2328569,-123.0330812",Vancouver,26,False
49.232883,-123.0331425,restaurant,fortunelambdining,"49.232883,-123.0331425",Vancouver,26,False
49.0533134,-122.3382178,cafe,roseroomcoffeeshop,"49.0533134,-122.3382178",Abbotsford,38,False
49.2403814,-123.1017449,restaurant,boncafe,"49.2403814,-123.1017449",Vancouver,34,False
49.2817168,-123.133062,restaurant,thidathai,"49.2817168,-123.133062",Vancouver,0,False
49.2804909,-123.0990143,cafe,propagandacoffee,"49.2804909,-123.0990143",Vancouver,0,False
49.2457153,-123.094297,cafe,lemarchest.george,"49.2457153,-123.094297",Vancouver,34,False
49.281603,-123.1328977,bar,1181,"49.281603,-123.1328977",Vancouver,0,False
49.2816322,-123.1329448,fast_food,discocheetah,"49.2816322,-123.1329448",Vancouver,0,False
49.2814951,-123.1327426,bar,pumpjack,"49.2814951,-123.1327426",Vancouver,0,False
49.2814332,-123.1326311,restaurant,phocentral,"49.2814332,-123.1326311",Vancouver,0,False
49.2813594,-123.132504,restaurant,indiabistro,"49.2813594,-123.132504",Vancouver,0,False
49.2812968,-123.0489472,restaurant,slocanfamilyrestaurant,"49.2812968,-123.0489472",Vancouver,37,False
49.283151,-123.1037577,restaurant,sitar,"49.283151,-123.1037577",Vancouver,0,False
49.2830557,-123.1044882,restaurant,thegreekgastown,"49.2830557,-123.1044882",Vancouver,0,False
49.2831498,-123.1049771,restaurant,boneta,"49.2831498,-123.1049771",Vancouver,0,False
49.2832144,-123.1047785,cafe,apresmidi,"49.2832144,-123.1047785",Vancouver,0,False
49.2834563,-123.1023773,restaurant,incendio,"49.2834563,-123.1023773",Vancouver,0,False
49.2835451,-123.102736,restaurant,thebirdsandthebeets,"49.2835451,-123.102736",Vancouver,0,False
49.2361352,-123.0414352,restaurant,theseahousefishandchips,"49.2361352,-123.0414352",Vancouver,26,False
49.2362474,-123.0417557,restaurant,chilipepperhouse,"49.2362474,-123.0417557",Vancouver,26,False
49.2802555,-123.130747,cafe,tartinebreadandpies,"49.2802555,-123.130747",Vancouver,0,False
49.2324662,-123.0244758,restaurant,michicraftkitchen,"49.2324662,-123.0244758",Burnaby,36,False
49.2319862,-123.0274025,restaurant,maxsrestaurant,"49.2319862,-123.0274025",Vancouver,26,False
49.2318116,-123.0303064,restaurant,chosunkoreanbbq,"49.2318116,-123.0303064",Vancouver,26,False
49.2317538,-123.0281419,restaurant,loveforpho,"49.2317538,-123.0281419",Vancouver,26,False
49.2317626,-123.0283377,restaurant,8090fruitparlour,"49.2317626,-123.0283377",Vancouver,26,False
49.2317853,-123.028614,restaurant,todaktodakrestaurant,"49.2317853,-123.028614",Vancouver,26,False
49.233103,-123.013804,restaurant,busynoodle,"49.233103,-123.013804",Burnaby,36,False
49.2330399,-123.019254,restaurant,minoasgreektaverna,"49.2330399,-123.019254",Burnaby,36,False
49.1917063,-123.1096164,restaurant,daijangkum,"49.1917063,-123.1096164",Richmond,3,False
49.3341886,-123.1800055,cafe,delainys,"49.3341886,-123.1800055",West Vancouver,30,False
49.374745,-123.2736184,cafe,thelookoutcafe,"49.374745,-123.2736184",West Vancouver,16,False
49.3724992,-123.2908589,cafe,whytecliffparkconcession,"49.3724992,-123.2908589",West Vancouver,16,False
49.3331843,-123.1823282,restaurant,beachhouserestaurant,"49.3331843,-123.1823282",West Vancouver,30,False
49.2667886,-123.0067414,restaurant,joeyburnaby,"49.2667886,-123.0067414",Burnaby,24,False
49.056369,-122.3832811,bar,oldabbeyales,"49.056369,-122.3832811",Abbotsford,38,False
49.2666151,-123.069889,restaurant,bestfalafel,"49.2666151,-123.069889",Vancouver,37,False
49.266539,-123.0698996,restaurant,addiscafe,"49.266539,-123.0698996",Vancouver,37,False
49.2666914,-123.0694709,restaurant,kishimoto,"49.2666914,-123.0694709",Vancouver,37,False
49.2795281,-123.1237772,restaurant,sushistar,"49.2795281,-123.1237772",Vancouver,0,False
49.2849149,-123.0599882,cafe,faroutcoffeepost,"49.2849149,-123.0599882",Vancouver,37,False
49.285049,-123.0621868,restaurant,thedundas,"49.285049,-123.0621868",Vancouver,37,False
49.2803909,-123.12543,cafe,wallflowers,"49.2803909,-123.12543",Vancouver,0,False
49.269642,-123.144421,cafe,patisserielebeau,"49.269642,-123.144421",Vancouver,35,False
49.2872658,-123.1415278,bar,baysidelounge,"49.2872658,-123.1415278",Vancouver,0,False
49.2439478,-123.1073594,cafe,blueparrotcoffee,"49.2439478,-123.1073594",Vancouver,34,False
49.244046,-123.1238522,cafe,shaughnessycafe,"49.244046,-123.1238522",Vancouver,34,False
49.281021,-123.0580126,restaurant,theredwagoncafe,"49.281021,-123.0580126",Vancouver,37,False
49.2769189,-122.8577631,restaurant,henryskitchen,"49.2769189,-122.8577631",Port Moody,17,False
49.2776673,-122.859512,restaurant,rosascucinaitaliana,"49.2776673,-122.859512",Port Moody,17,False
49.2663545,-123.1397685,restaurant,grapesandsoda,"49.2663545,-123.1397685",Vancouver,0,False
49.2866225,-123.1153226,cafe,mink,"49.2866225,-123.1153226",Vancouver,0,False
49.247691,-123.0899686,cafe,ubuntucanteen,"49.247691,-123.0899686",Vancouver,34,False
49.2792111,-123.116158,cafe,pacificcoffeeroasters,"49.2792111,-123.116158",Vancouver,0,False
49.0475189,-122.3368772,fast_food,veerjifishngrill,"49.0475189,-122.3368772",Abbotsford,38,False
49.312732,-123.0573094,restaurant,sansho,"49.312732,-123.0573094",North Vancouver,4,False
49.0447793,-122.3373096,fast_food,goldpanpizzaandwings,"49.0447793,-122.3373096",Abbotsford,38,False
49.2698998,-123.0694307,restaurant,mybbqhut,"49.2698998,-123.0694307",Vancouver,37,False
49.2699444,-123.0694304,cafe,thedrivecoffeebar,"49.2699444,-123.0694304",Vancouver,37,False
49.2421323,-122.7551179,bar,taylighttastingroom,"49.2421323,-122.7551179",Port Coquitlam,14,False
49.2529917,-122.7332067,bar,northpawtastingroom,"49.2529917,-122.7332067",Port Coquitlam,14,False
49.251189600000004,-122.732744,bar,tinhousetastinglounge,"49.251189600000004,-122.732744",Port Coquitlam,14,False
49.1937517,-123.1212608,cafe,1029cafe,"49.1937517,-123.1212608",Richmond,3,False
49.1363241,-122.8900259,restaurant,gnjvegetarianbistro,"49.1363241,-122.8900259",Surrey,2,False
49.1855553,-122.8991338,cafe,"maplepizza,gracemarket","49.1855553,-122.8991338",Surrey,2,False
49.2784508,-123.0991718,cafe,wheatandbarley,"49.2784508,-123.0991718",Vancouver,0,False
49.286421,-123.1402621,restaurant,redumbrellacafe,"49.286421,-123.1402621",Vancouver,0,False
49.279583099999996,-123.1241526,cafe,yayas,"49.279583099999996,-123.1241526",Vancouver,0,False
49.1240805,-123.1809116,pub,stevestonbuiltlocaltaphouse,"49.1240805,-123.1809116",Richmond,3,False
49.0408841,-122.2942369,cafe,towerscafeandbakeshop,"49.0408841,-122.2942369",Abbotsford,7,False
49.2857988,-123.1153597,restaurant,scoozis,"49.2857988,-123.1153597",Vancouver,0,False
49.2846002,-123.1171091,cafe,marios,"49.2846002,-123.1171091",Vancouver,0,False
49.283152,-123.1159385,restaurant,st.regisbarandgrill,"49.283152,-123.1159385",Vancouver,0,False
49.2780334,-123.1251115,restaurant,thepawnshop,"49.2780334,-123.1251115",Vancouver,0,False
49.1557868,-122.9127622,cafe,cravingscoffee,"49.1557868,-122.9127622",Delta,11,False
49.1551317,-122.9135908,restaurant,phostanley,"49.1551317,-122.9135908",Delta,11,False
49.1550607,-122.9116031,restaurant,minorisushi,"49.1550607,-122.9116031",Delta,11,False
49.1550148,-122.911601,fast_food,delice,"49.1550148,-122.911601",Delta,11,False
49.3260027,-123.0724817,restaurant,pho98,"49.3260027,-123.0724817",North Vancouver,4,False
49.2801019,-123.1213535,pub,dublincalling,"49.2801019,-123.1213535",Vancouver,0,False
49.1025494,-122.6471192,restaurant,poseidongreekrestaurant,"49.1025494,-122.6471192",Langley City,10,False
49.2776328,-123.1310886,cafe,geminiteabar,"49.2776328,-123.1310886",Vancouver,0,False
49.2777387,-123.1309321,fast_food,sushicoen,"49.2777387,-123.1309321",Vancouver,0,False
49.2796906,-123.1130707,bar,venturaroom,"49.2796906,-123.1130707",Vancouver,0,False
49.2769066,-123.1154049,pub,redracertaphouse,"49.2769066,-123.1154049",Vancouver,0,False
49.2770169,-123.1151076,cafe,rocanini,"49.2770169,-123.1151076",Vancouver,0,False
49.2865642,-123.1228071,restaurant,komi,"49.2865642,-123.1228071",Vancouver,0,False
49.0149372,-123.0402101,fast_food,centennialbeachcafe,"49.0149372,-123.0402101",Delta,23,False
49.1857232,-122.8001712,restaurant,jadevalley,"49.1857232,-122.8001712",Surrey,31,False
49.1857184,-122.7998785,restaurant,maguro,"49.1857184,-122.7998785",Surrey,31,False
49.2809094,-123.013428,restaurant,thepeartree,"49.2809094,-123.013428",Burnaby,24,False
49.2577431,-123.1014053,fast_food,bellagiosgelato,"49.2577431,-123.1014053",Vancouver,34,False
49.258085,-123.1009501,restaurant,canteenmitra,"49.258085,-123.1009501",Vancouver,34,False
49.2581178,-123.1009494,bar,uncleabes,"49.2581178,-123.1009494",Vancouver,34,False
49.2562828,-123.1010148,restaurant,dontargue,"49.2562828,-123.1010148",Vancouver,34,False
49.2483723,-123.1012782,fast_food,hawkersdelight,"49.2483723,-123.1012782",Vancouver,34,False
49.2485116,-123.101286,restaurant,locusrestaurant,"49.2485116,-123.101286",Vancouver,34,False
49.2448143,-123.101086,restaurant,hood29,"49.2448143,-123.101086",Vancouver,34,False
49.2801961,-123.0974652,bar,theemerald,"49.2801961,-123.0974652",Vancouver,0,False
49.2749478,-123.1217422,restaurant,meetinyaletown,"49.2749478,-123.1217422",Vancouver,0,False
49.2630073,-123.0999351,cafe,ourtowncafe,"49.2630073,-123.0999351",Vancouver,0,False
49.1876904,-122.8484563,pub,centralcitybrewingcompany,"49.1876904,-122.8484563",Surrey,31,False
49.2803306,-123.1308594,fast_food,bestbitedonair,"49.2803306,-123.1308594",Vancouver,0,False
49.2338606,-123.1399736,restaurant,kyuzojapaneserestaurant,"49.2338606,-123.1399736",Vancouver,34,False
49.2690886,-123.1044784,restaurant,mannasushi,"49.2690886,-123.1044784",Vancouver,0,False
49.2218285,-122.9945494,restaurant,preference,"49.2218285,-122.9945494",Burnaby,36,False
49.2825244,-123.1144591,restaurant,ramengojiro,"49.2825244,-123.1144591",Vancouver,0,False
49.2203471,-122.6051271,restaurant,maplesushi,"49.2203471,-122.6051271",Maple Ridge,13,False
49.2197846,-122.6016034,bar,silvervalley,"49.2197846,-122.6016034",Maple Ridge,13,False
49.2197762,-122.6018575,fast_food,tacofan,"49.2197762,-122.6018575",Maple Ridge,13,False
49.1185646,-122.6782226,bar,campbeer,"49.1185646,-122.6782226",Township of Langley,21,False
49.1051981,-122.6524037,bar,farmcountrytastingroom,"49.1051981,-122.6524037",Langley City,10,False
49.2207369,-122.5911689,bar,maplemeadowstastingroom,"49.2207369,-122.5911689",Maple Ridge,13,False
49.2199788,-122.589564,bar,ridgebrewing,"49.2199788,-122.589564",Maple Ridge,13,False
49.2751643,-123.1127469,restaurant,honeysalt,"49.2751643,-123.1127469",Vancouver,0,False
49.104234,-122.656332,restaurant,annorarestaurant,"49.104234,-122.656332",Langley City,10,False
49.1044759,-122.6560201,fast_food,donairhut,"49.1044759,-122.6560201",Langley City,10,False
49.1042906,-122.6563311,restaurant,sushitamaru,"49.1042906,-122.6563311",Langley City,10,False
49.1044394,-122.6562645,restaurant,oldyalebistro,"49.1044394,-122.6562645",Langley City,10,False
49.2127087,-122.9199963,cafe,ameliacafe,"49.2127087,-122.9199963",New Westminster,6,False
49.2087938,-122.9150854,fast_food,ultimatepizza,"49.2087938,-122.9150854",New Westminster,6,False
49.2128225,-122.9201424,restaurant,sushitang,"49.2128225,-122.9201424",New Westminster,6,False
49.2121752,-122.9218505,restaurant,hidozosushi,"49.2121752,-122.9218505",New Westminster,6,False
49.1777093,-123.1253775,restaurant,dragongroupseafoodrestaurant,"49.1777093,-123.1253775",Richmond,3,False
49.1774963,-123.1300772,restaurant,thetruestea,"49.1774963,-123.1300772",Richmond,3,False
49.1780903,-123.1359846,restaurant,chinesesauerkrautfish,"49.1780903,-123.1359846",Richmond,3,False
49.0659286,-122.3776546,fast_food,superstarveggiepizza,"49.0659286,-122.3776546",Abbotsford,38,False
49.2772898,-123.0660472,pub,wiseclubandhall,"49.2772898,-123.0660472",Vancouver,37,False
49.2513484,-123.0777934,pub,cedarcottagepub,"49.2513484,-123.0777934",Vancouver,37,False
49.2589012,-123.0699849,cafe,bakerysate,"49.2589012,-123.0699849",Vancouver,37,False
49.2660404,-123.0695193,restaurant,cafedeuxsoleils,"49.2660404,-123.0695193",Vancouver,37,False
49.2539218,-123.0677981,cafe,chancecafe,"49.2539218,-123.0677981",Vancouver,37,False
49.2525689,-123.0681922,cafe,commercialstreetcafe,"49.2525689,-123.0681922",Vancouver,37,False
49.2814612,-123.1051707,pub,darbys,"49.2814612,-123.1051707",Vancouver,0,False
49.3117439,-123.0790782,restaurant,fishworks,"49.3117439,-123.0790782",North Vancouver,4,False
49.314727,-123.0795961,pub,fraternalorderofeaglesaerie2638,"49.314727,-123.0795961",North Vancouver,4,False
49.2771741,-123.1163459,restaurant,smithesalad,"49.2771741,-123.1163459",Vancouver,0,False
49.2726415,-123.1498173,restaurant,octopusgarden,"49.2726415,-123.1498173",Vancouver,35,False
49.1967375,-123.139713,fast_food,hugoschurros,"49.1967375,-123.139713",Richmond,3,False
49.2480929,-123.1008145,cafe,sweetrevenge,"49.2480929,-123.1008145",Vancouver,34,False
49.2810095,-123.0537462,restaurant,elpulgarcito,"49.2810095,-123.0537462",Vancouver,37,False
49.281406,-123.0498885,restaurant,ludasoutherndishes,"49.281406,-123.0498885",Vancouver,37,False
49.2814113,-123.0495721,cafe,laughingbeanscoffee,"49.2814113,-123.0495721",Vancouver,37,False
49.3745957,-123.2747995,restaurant,oliveandanchor,"49.3745957,-123.2747995",West Vancouver,16,False
49.2830756,-123.1083843,restaurant,thecharlesbar,"49.2830756,-123.1083843",Vancouver,0,False
49.2637273,-123.2549792,restaurant,mercante,"49.2637273,-123.2549792",Electoral Area A,15,False
49.2603834,-123.096422,bar,biltmorecabaret,"49.2603834,-123.096422",Vancouver,34,False
49.1027064,-122.6450894,restaurant,goldenriver,"49.1027064,-122.6450894",Langley City,10,False
49.1990389,-122.8164158,restaurant,sarpanchsweetsandrestaurant,"49.1990389,-122.8164158",Surrey,31,False
49.3359374,-123.0389261,restaurant,valleysushi,"49.3359374,-123.0389261",District of North Vancouver,29,False
49.2813917,-123.0579502,restaurant,dachi,"49.2813917,-123.0579502",Vancouver,37,False
49.281317,-123.0587126,cafe,pennyroyalcafe,"49.281317,-123.0587126",Vancouver,37,False
49.1139699,-122.6702933,fast_food,redwings,"49.1139699,-122.6702933",Langley City,10,False
49.1336842,-122.8899902,fast_food,westinpizza,"49.1336842,-122.8899902",Surrey,2,False
49.2194668,-122.9500107,restaurant,lualukitchen,"49.2194668,-122.9500107",Burnaby,36,False
49.3253307,-123.0720196,restaurant,palermocucina,"49.3253307,-123.0720196",North Vancouver,4,False
49.2221455,-122.9442392,restaurant,balkanhouserestaurant,"49.2221455,-122.9442392",Burnaby,1,False
49.2219541,-122.9446036,restaurant,oh!zzhusamkoreanrestaurant,"49.2219541,-122.9446036",Burnaby,1,False
49.2218823,-122.9458184,restaurant,phoedmonds,"49.2218823,-122.9458184",Burnaby,1,False
49.2202852,-122.9483959,restaurant,narekoreankitchen,"49.2202852,-122.9483959",Burnaby,36,False
49.2201502,-122.948649,restaurant,kimanhrestaurant,"49.2201502,-122.948649",Burnaby,36,False
49.2194526,-122.9565497,cafe,tealipscafe,"49.2194526,-122.9565497",Burnaby,36,False
49.1965921,-123.1386476,fast_food,freshsqueezed,"49.1965921,-123.1386476",Richmond,3,False
49.1967335,-123.1398286,fast_food,dirtbelly,"49.1967335,-123.1398286",Richmond,3,False
49.2860715,-123.1198755,fast_food,thebagelstop,"49.2860715,-123.1198755",Vancouver,0,False
49.2784482,-123.125521,fast_food,unwind,"49.2784482,-123.125521",Vancouver,0,False
49.2508148,-123.1680215,fast_food,ridgegarden,"49.2508148,-123.1680215",Vancouver,35,False
49.2797738,-122.7920362,restaurant,goldenfieldrestaurant,"49.2797738,-122.7920362",Coquitlam,39,False
49.2798058,-122.7934554,restaurant,fuhao,"49.2798058,-122.7934554",Coquitlam,39,False
49.2493369,-122.859161,restaurant,luckygate,"49.2493369,-122.859161",Coquitlam,8,False
49.2870439,-123.1197864,fast_food,fujiyatakeout,"49.2870439,-123.1197864",Vancouver,0,False
49.2235955,-122.9423058,cafe,caritas9coffeeroasters,"49.2235955,-122.9423058",Burnaby,1,False
49.2618829,-123.2530369,cafe,theloopcafe,"49.2618829,-123.2530369",Electoral Area A,15,False
49.2198038,-122.970509,restaurant,leegardenseafoodrestaurant,"49.2198038,-122.970509",Burnaby,36,False
49.2109227,-123.1304363,restaurant,applause,"49.2109227,-123.1304363",Vancouver,34,False
49.1690214,-122.9902779,pub,tugboatannies,"49.1690214,-122.9902779",Richmond,3,False
49.2633356,-123.1141944,restaurant,marulilucafe,"49.2633356,-123.1141944",Vancouver,0,False
49.2839245,-122.826928,restaurant,hanayukisushi,"49.2839245,-122.826928",Port Moody,17,False
49.1250437,-123.1825265,restaurant,georgesgreektaverna,"49.1250437,-123.1825265",Richmond,3,False
49.1236709,-123.1823268,restaurant,thehogshack,"49.1236709,-123.1823268",Richmond,3,False
49.125047,-123.1855427,restaurant,stevestonpizzaco.,"49.125047,-123.1855427",Richmond,3,False
49.1248697,-123.1847676,restaurant,gudrun,"49.1248697,-123.1847676",Richmond,3,False
49.0082451,-123.1302634,fast_food,alibabapizza,"49.0082451,-123.1302634",Delta,23,False
49.0082833,-123.1301965,fast_food,frankiesgourmethotdogs,"49.0082833,-123.1301965",Delta,23,False
49.0085414,-123.1296657,cafe,saltspringcoffee,"49.0085414,-123.1296657",Delta,23,False
49.0081843,-123.1303454,fast_food,skywaysandwichesandsalad,"49.0081843,-123.1303454",Delta,23,False
49.0081311,-123.1304165,fast_food,woknroll,"49.0081311,-123.1304165",Delta,23,False
49.0085395,-123.1298521,fast_food,isalad,"49.0085395,-123.1298521",Delta,23,False
49.2628059,-122.780611,fast_food,omegapizzaandwings,"49.2628059,-122.780611",Port Coquitlam,14,False
49.2637537,-122.7814095,pub,samz,"49.2637537,-122.7814095",Port Coquitlam,14,False
49.3358832,-123.071548,restaurant,djjs,"49.3358832,-123.071548",District of North Vancouver,29,False
49.2630031,-123.1383472,restaurant,sushivan,"49.2630031,-123.1383472",Vancouver,0,False
49.2794772,-123.1229565,restaurant,romanospizza,"49.2794772,-123.1229565",Vancouver,0,False
49.124967,-123.1810418,cafe,davoodsbistro,"49.124967,-123.1810418",Richmond,3,False
49.2734675,-123.1191918,restaurant,oebbreakfastco.,"49.2734675,-123.1191918",Vancouver,0,False
49.1061326,-122.656578,bar,summit,"49.1061326,-122.656578",Langley City,10,False
49.1063467,-122.6569933,pub,matcheateryandpublichouselangley,"49.1063467,-122.6569933",Langley City,10,False
49.1058814,-122.6570413,restaurant,atlassteak+fish,"49.1058814,-122.6570413",Langley City,10,False
49.2823797,-123.0742822,cafe,caferosemary,"49.2823797,-123.0742822",Vancouver,37,False
49.0212249,-122.8050316,pub,dewdropinn,"49.0212249,-122.8050316",NONE,9,False
49.0210977,-122.8045694,restaurant,littleindia,"49.0210977,-122.8045694",NONE,9,False
49.0212569,-122.8051581,fast_food,docksfishandchips,"49.0212569,-122.8051581",NONE,9,False
49.2437836,-122.9696048,restaurant,scallionsbistro,"49.2437836,-122.9696048",Burnaby,36,False
49.0221551,-122.8081589,restaurant,cilantroindiancuisine,"49.0221551,-122.8081589",NONE,9,False
49.021512799999996,-122.8059452,restaurant,ulisrestaurant,"49.021512799999996,-122.8059452",NONE,9,False
49.0218104,-122.8069734,restaurant,jansonthebeach,"49.0218104,-122.8069734",NONE,9,False
49.021714,-122.8067325,pub,oceansidepublichouse,"49.021714,-122.8067325",NONE,9,False
49.0222397,-122.8084669,restaurant,thesurfsidegrill,"49.0222397,-122.8084669",NONE,9,False
49.0215908,-122.8063027,restaurant,cctvchineserestaurant,"49.0215908,-122.8063027",NONE,9,False
49.0220295,-122.8077823,restaurant,levolauvent,"49.0220295,-122.8077823",NONE,9,False
49.0219917,-122.807654,cafe,pierpointcafe,"49.0219917,-122.807654",NONE,9,False
